requestid,tokenid,reconciliationidentity,versionnumber,serialnumber,manufacturername,workgroup,modifieddate,totalphysicalmemory,createdate,numberofslots,ReconciliationRuleId
000000000008073|000000000082575,,OI-8C1A98D67A6F11EFB7A952F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180190,4,130
000000000008371|000000000082873,,OI-8D36B75E7A6F11EFB80852F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180343,4,130
000000000008277|000000000082779,,OI-9015E29C7A6F11EFB8EE52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180295,4,130
000000000008283|000000000082785,,OI-8C1B6BA87A6F11EFB7AA52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180299,4,130
000000000007968|000000000082470,,OI-8D36DB947A6F11EFB80952F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180134,4,130
000000000008435|000000000082937,,OI-8EC655D47A6F11EFB88952F50F8528D8,Version - v3.4.0,,hp,QA,1727180669,10,1727180376,4,130
000000000008098|000000000082600,,OI-904396387A6F11EFB8FE52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180203,4,130
000000000008146|000000000082648,,OI-8B107C267A6F11EFB76252F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180228,4,130
000000000008388|000000000082890,,OI-8DD0A1F27A6F11EFB83852F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180352,4,130
000000000008148|000000000082650,,OI-8C1C8E3E7A6F11EFB7AB52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180229,4,130
000000000008462|000000000082964,,OI-8B1181987A6F11EFB76352F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180390,4,130
000000000008262|000000000082764,,OI-8C1CCD5E7A6F11EFB7AC52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180288,4,130
000000000008403|000000000082905,,OI-8D37E46C7A6F11EFB80A52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180360,4,130
000000000003227|000000000052582,,OI-73B9EB5A783C11EFBB3252F50F8528D8,WC Auto Version,94a55047-445b-487a-8029-970d9dcf6c0f,intel,perf engineering,1726938998,8,1726936785,8,120
000000000003062|000000000049968,,OI-739656B8783C11EFBB1452F50F8528D8,WC Auto Version,9965127c-1c2d-4957-a5ea-b85b0f14036a,intel,perf engineering,1726938998,8,1726936769,8,120
000000000003162|000000000051590,,OI-7329A5FE783C11EFBADF52F50F8528D8,WC Auto Version,1edd801d-8a7a-4e77-bf95-41b7d002e020,intel,perf engineering,1726938999,8,1726936780,8,120
000000000008250|000000000082752,,OI-8B125A647A6F11EFB76452F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180282,4,130
000000000008432|000000000082934,,OI-8CAA13447A6F11EFB7D552F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180375,4,130
000000000007967|000000000082469,,OI-8CF5D5AE7A6F11EFB7F652F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180134,4,130
000000000008045|000000000082547,,OI-90460E867A6F11EFB90052F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180175,4,130
000000000008227|000000000082729,,OI-8C1D229A7A6F11EFB7AD52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180270,4,130
000000000008110|000000000082612,,OI-8D50CC2A7A6F11EFB81452F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180209,4,130
000000000008062|000000000082564,,OI-8B12B2347A6F11EFB76652F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180184,4,130
000000000008300|000000000082802,,OI-8CAB33A07A6F11EFB7D652F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180307,4,130
000000000008263|000000000082765,,OI-9050A7567A6F11EFB90152F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180288,4,130
000000000008383|000000000082885,,OI-8D383D9A7A6F11EFB80B52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180350,4,130
000000000008230|000000000082732,,OI-8C1E15747A6F11EFB7AE52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180271,4,130
000000000008214|000000000082716,,OI-8D555EB67A6F11EFB81652F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180263,4,130
000000000008231|000000000082733,,OI-8B1404C27A6F11EFB76852F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180272,4,130
000000000008001|000000000082503,,OI-8C1EA0C07A6F11EFB7AF52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180152,4,130
000000000008411|000000000082913,,OI-90564CC47A6F11EFB90252F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180364,4,130
000000000008390|000000000082892,,OI-8D56D2007A6F11EFB81752F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180353,4,130
000000000008046|000000000082548,,OI-8CACD0667A6F11EFB7D752F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180175,4,130
000000000008354|000000000082856,,OI-9057A0927A6F11EFB90352F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180335,4,130
000000000001940|000000000031624,,OI-4E3D09AC783211EFB1D252F50F8528D8,WC Auto Version,,Manufacturer1,perf engineering,1726934936,4,1726926706,8,130
000000000008161|000000000082663,,OI-8D5957BE7A6F11EFB81852F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180235,4,130
000000000008008|000000000082510,,OI-8C20DACA7A6F11EFB7B052F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180156,4,130
000000000008088|000000000082590,,OI-8AC5C4927A6F11EFB74D52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180198,4,130
000000000008282|000000000082784,,OI-8DD121047A6F11EFB83952F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180298,4,130
000000000008361|000000000082863,,OI-905DBEB47A6F11EFB90452F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180338,4,130
000000000008289|000000000082791,,OI-8AC6223E7A6F11EFB74E52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180302,4,130
000000000002957|000000000035647,0,OI-4E3DF916783211EFB1D952F50F8528D8,WC Auto Version,,Manufacturer1,perf engineering,1726938686,4,1726934424,8,130
000000000008278|000000000082780,,OI-8D38C6487A6F11EFB80C52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180296,4,130
000000000008417|000000000082919,,OI-8C29E3D67A6F11EFB7B452F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180367,4,130
000000000008026|000000000082528,,OI-9060F3547A6F11EFB90552F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180165,4,130
000000000007987|000000000082489,,OI-8D39DBE67A6F11EFB80D52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180144,4,130
000000000008206|000000000082708,,OI-8DD2412E7A6F11EFB83A52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180259,4,130
000000000008182|000000000082684,,OI-8AC7209E7A6F11EFB75052F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180247,4,130
000000000008246|000000000082748,,OI-9064116A7A6F11EFB90652F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180279,4,130
000000000001692|000000000027579,,OI-614644D2783211EF941952F50F8528D8,WC Auto Version,,Manufacturer1,perf engineering,1726934936,4,1726926687,8,130
000000000008312|000000000082814,,OI-8D6127467A6F11EFB81952F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180313,4,130
000000000001823|000000000029668,,OI-6FE1FAC2783211EFAC6752F50F8528D8,WC Auto Version,,Manufacturer1,perf engineering,1726934936,4,1726926698,8,130
000000000008381|000000000082883,,OI-8AC86C747A6F11EFB75152F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180349,4,130
000000000008085|000000000082587,,OI-8C22E7CA7A6F11EFB7B152F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180196,4,130
000000000008021|000000000082523,,OI-906ECC5E7A6F11EFB90752F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180162,4,130
000000000008168|000000000082670,,OI-8D669A507A6F11EFB81A52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180239,4,130
000000000008329|000000000082831,,OI-8AC89B547A6F11EFB75252F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180322,4,130
000000000008123|000000000082625,,OI-8CF69CD27A6F11EFB7F752F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180216,4,130
000000000008150|000000000082652,,OI-8AC8C4447A6F11EFB75352F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180230,4,130
000000000008172|000000000082674,,OI-90732FA67A6F11EFB90852F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180241,4,130
000000000008022|000000000082524,,OI-8D7330EE7A6F11EFB81B52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180163,4,130
000000000008276|000000000082778,,OI-8AC98DF27A6F11EFB75452F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180295,4,130
000000000008033|000000000082535,,OI-8C27892E7A6F11EFB7B352F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180169,4,130
000000000008017|000000000082519,,OI-8ACB093E7A6F11EFB75552F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180160,4,130
000000000008425|000000000082927,,OI-8CFA42607A6F11EFB7F852F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180371,4,130
000000000008317|000000000082819,,OI-8C32BB8C7A6F11EFB7B752F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180316,4,130
000000000008107|000000000082609,,OI-8ACB5FCE7A6F11EFB75652F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180207,4,130
000000000008380|000000000082882,,OI-8CAEB2FA7A6F11EFB7DA52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180348,4,130
000000000008081|000000000082583,,OI-907E63DA7A6F11EFB90A52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180194,4,130
000000000008055|000000000082557,,OI-8ACB8EAE7A6F11EFB75752F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180180,4,130
000000000008319|000000000082821,,OI-8D0432527A6F11EFB7F952F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180317,4,130
000000000008087|000000000082589,,OI-8C32D6C67A6F11EFB7B852F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180197,4,130
000000000008103|000000000082605,,OI-907FBEEC7A6F11EFB90B52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180205,4,130
000000000008176|000000000082678,,OI-8C36A6E87A6F11EFB7B952F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180243,4,130
000000000008352|000000000082854,,OI-8D04F6567A6F11EFB7FA52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180334,4,130
000000000008141|000000000082643,,OI-8AD2C2BE7A6F11EFB75952F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180225,4,130
000000000008224|000000000082726,,OI-8D05F1007A6F11EFB7FB52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180268,4,130
000000000003071|000000000050115,,OI-732E4EB0783C11EFBAE252F50F8528D8,WC Auto Version,a4351ba6-1c1f-44c9-8214-72c0745e9c7e,intel,perf engineering,1726938998,8,1726936774,8,120
000000000008097|000000000082599,,OI-8CAED3167A6F11EFB7DB52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180202,4,130
000000000008419|000000000082921,,OI-9081D1647A6F11EFB90C52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180368,4,130
000000000008436|000000000082938,,OI-8D0846DA7A6F11EFB7FC52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180377,4,130
000000000008228|000000000082730,,OI-8B147A1A7A6F11EFB76A52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180270,4,130
000000000008451|000000000082953,,OI-8CB00B8C7A6F11EFB7DC52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180385,4,130
000000000008153|000000000082655,,OI-8D087F247A6F11EFB7FD52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180231,4,130
000000000007973|000000000082475,,OI-8B153D387A6F11EFB76B52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180137,4,130
000000000008099|000000000082601,,OI-8D0BB61C7A6F11EFB7FE52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180203,4,130
000000000008461|000000000082963,,OI-8B1781EC7A6F11EFB76C52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180390,4,130
000000000008084|000000000082586,,OI-8C3AD6287A6F11EFB7BC52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180195,4,130
000000000008469|000000000082971,,OI-8E00933A7A6F11EFB84952F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180394,4,130
000000000000755|000000000012287,,OI-B700117477E611EFB04552F50F8528D8,WC Auto Version,5097fe6d-88ac-422d-8133-328bece3a87d,Manufacturer1,perf engineering,1726934936,4,1726901699,8,110
000000000008023|000000000082525,,OI-90269B147A6F11EFB8F152F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180163,4,130
000000000008433|000000000082935,,OI-8B1856267A6F11EFB76D52F50F8528D8,Version - v3.4.0,,hp,QA,1727180666,10,1727180375,4,130
000000000001826|000000000029772,,OI-4E3DF916783211EFB1D952F50F8528D8,WC Auto Version,,Manufacturer1,perf engineering,1726938278,4,1726926698,8,130
000000000001817|000000000029633,,OI-84A32788783211EFBC7752F50F8528D8,WC Auto Version,,Manufacturer1,perf engineering,1726934936,4,1726926697,8,130
000000000008474|000000000082976,,OI-8CB065787A6F11EFB7DD52F50F8528D8,Version - v3.4.0,,hp,QA,1727180667,10,1727180396,4,130
000000000008095|000000000082597,,OI-8A7B2E827A6F11EFB72D52F50F8528D8,Version - v3.4.0,,hp,QA,1727180667,10,1727180201,4,130
000000000008346|000000000082848,,OI-902B11EE7A6F11EFB8F252F50F8528D8,Version - v3.4.0,,hp,QA,1727180667,10,1727180330,4,130
000000000008257|000000000082759,,OI-8C6104B07A6F11EFB7BE52F50F8528D8,Version - v3.4.0,,hp,QA,1727180667,10,1727180285,4,130
000000000008330|000000000082832,,OI-902B75447A6F11EFB8F352F50F8528D8,Version - v3.4.0,,hp,QA,1727180667,10,1727180322,4,130
000000000008428|000000000082930,,OI-8CB20FEA7A6F11EFB7DE52F50F8528D8,Version - v3.4.0,,hp,QA,1727180667,10,1727180373,4,130
000000000004906|000000000079408,,OI-6C975D667A6811EFB54D52F50F8528D8,WC Auto Version Virtual,70113c7e-a70c-41c6-a408-49df9c311f0a,dell,perf engineering,1727177653,12,1727165965,8,120
000000000004915|000000000079417,,OI-6C4C82A07A6811EFB53852F50F8528D8,WC Auto Version Virtual,8dead448-948f-4d3e-a5af-16b2eae085fd,dell,,1727177654,12,1727175966,8,120
000000000004912|000000000079414,,OI-6B2669C27A6811EFB4DA52F50F8528D8,WC Auto Version Virtual,227c66ea-6f85-46ab-aabe-9c34d31bc954,dell,,1727177654,12,1727175963,8,120
000000000004924|000000000079426,,OI-6FC566A47A6811EFB67852F50F8528D8,WC Auto Version Virtual,91942341-f18a-4ef9-bba4-5176dff10a55,dell,,1727177652,12,1727175972,8,120
000000000004932|000000000079434,,OI-6B5D48F27A6811EFB4E752F50F8528D8,WC Auto Version Virtual,6eb50d14-5587-4ff6-85ac-3b8eb017cc0b,dell,,1727177652,12,1727176289,8,120
000000000004931|000000000079433,,OI-6D1293467A6811EFB57252F50F8528D8,WC Auto Version Virtual,d5ed2c32-76b6-4f3e-94e1-ada8aa24c0eb,dell,,1727177654,12,1727176289,8,120
000000000004937|000000000079439,,OI-6D00EA6A7A6811EFB56E52F50F8528D8,WC Auto Version Virtual,2e98e3db-91b3-42b6-9085-b5c853014c0c,dell,,1727177654,12,1727176292,8,120
000000000004941|000000000079443,,OI-6E64C4EE7A6811EFB5F352F50F8528D8,WC Auto Version Virtual,cf641534-cdb0-4c71-a5a4-3ab672c0b225,dell,,1727177655,12,1727176295,8,120
000000000004978|000000000079480,,OI-6CCE48BC7A6811EFB56252F50F8528D8,WC Auto Version Virtual,a5819180-ab07-4324-924a-84a98f4894ea,dell,,1727177653,12,1727176317,8,120
000000000004977|000000000079479,,OI-6BBAD4047A6811EFB50B52F50F8528D8,WC Auto Version Virtual,a13e0fe9-a1bb-4189-a568-8572353ad314,dell,,1727177655,12,1727176316,8,120
000000000004955|000000000079457,,OI-6C53166A7A6811EFB53D52F50F8528D8,WC Auto Version Virtual,42758d50-6a65-4bd8-b3d2-741c25cf333d,dell,,1727177655,12,1727176303,8,120
000000000004954|000000000079456,,OI-6E8DB9767A6811EFB60552F50F8528D8,WC Auto Version Virtual,9fc004e5-9929-407a-be28-d7a0b26628b9,dell,,1727177656,12,1727176303,8,120
000000000004964|000000000079466,,OI-6DBF1F267A6811EFB5B052F50F8528D8,WC Auto Version Virtual,816ef440-9144-436b-bf49-25c38851d15f,dell,,1727177653,12,1727176308,8,120
000000000004965|000000000079467,,OI-6FE923007A6811EFB68452F50F8528D8,WC Auto Version Virtual,8f9b68ad-74c1-43e1-8399-ac297536f89a,dell,,1727177654,12,1727176309,8,120
000000000004967|000000000079469,,OI-6ECF4B667A6811EFB62052F50F8528D8,WC Auto Version Virtual,7425b53d-30ff-4682-96f9-a88d5bc2f9d7,dell,,1727177657,12,1727176310,8,120
000000000004974|000000000079476,,OI-6F0129067A6811EFB63252F50F8528D8,WC Auto Version Virtual,f303af6d-07dd-45ec-b04e-cd53704dd7c0,dell,,1727177652,12,1727176314,8,120
000000000004971|000000000079473,,OI-6BF2AF787A6811EFB51A52F50F8528D8,WC Auto Version Virtual,ee7d58e1-a102-484b-a8b2-de4b32e76594,dell,,1727177655,12,1727176313,8,120
000000000004995|000000000079497,,OI-6BA90B207A6811EFB50452F50F8528D8,WC Auto Version Virtual,ecf61cc4-7470-4306-a064-a6a5e0505fe3,dell,,1727177655,12,1727176327,8,120
000000000005008|000000000079510,,OI-6D5B39527A6811EFB59052F50F8528D8,WC Auto Version Virtual,a9ae508b-920f-4c8c-8d6c-209ec7d6149b,dell,,1727177652,12,1727176334,8,120
000000000005015|000000000079517,,OI-6B5EBC6E7A6811EFB4EC52F50F8528D8,WC Auto Version Virtual,2789e87f-1fbe-4e1e-9cdf-f413c8b20860,dell,,1727177652,12,1727176338,8,120
000000000005012|000000000079514,,OI-6DE8FBFC7A6811EFB5C152F50F8528D8,WC Auto Version Virtual,e7bfd5d8-a4a4-4adc-b374-ba13be1ea570,dell,,1727177654,12,1727176336,8,120
000000000005020|000000000079522,,OI-6E35029A7A6811EFB5E252F50F8528D8,WC Auto Version Virtual,3f942cfa-a748-46ff-a9f8-dc0f4a033f38,dell,,1727177657,12,1727176341,8,120
000000000005029|000000000079531,,OI-6F6D2E307A6811EFB65652F50F8528D8,WC Auto Version Virtual,1a8ec497-bc5c-448d-a471-e0841e8a281e,dell,,1727177653,12,1727176346,8,120
000000000005031|000000000079533,,OI-6CB827807A6811EFB55652F50F8528D8,WC Auto Version Virtual,b6e80dd8-4b6b-421e-9ec6-6794072d7724,dell,,1727177654,12,1727176347,8,120
000000000005044|000000000079546,,OI-6F433EE07A6811EFB64B52F50F8528D8,WC Auto Version Virtual,f884e882-c8e2-4713-bea7-0e159cb53867,dell,,1727177652,12,1727176354,8,120
000000000005237|000000000079739,,OI-6EC4AF767A6811EFB61552F50F8528D8,WC Auto Version Virtual,5b019052-daa3-421f-af72-7bf47884011b,dell,,1727177657,12,1727176465,8,120
000000000005239|000000000079741,,OI-6DF498727A6811EFB5C752F50F8528D8,WC Auto Version Virtual,caa5c901-2b75-4e5c-b9c7-65ccae9f93f3,dell,,1727177655,12,1727176466,8,120
000000000005243|000000000079745,,OI-6BA67B767A6811EFB4FE52F50F8528D8,WC Auto Version Virtual,1a3cc960-0ab4-4e1e-917c-be779a566e6f,dell,,1727177655,12,1727176469,8,120
000000000005260|000000000079762,,OI-6BAC00BE7A6811EFB50752F50F8528D8,WC Auto Version Virtual,6361c729-7a62-4528-b11b-6d5f26fcf636,dell,,1727177655,12,1727176479,8,120
000000000005265|000000000079767,,OI-6C84F2F27A6811EFB54452F50F8528D8,WC Auto Version Virtual,23fb7e61-24be-46d7-8090-1cf461e856da,dell,,1727177656,12,1727176482,8,120
000000000005268|000000000079770,,OI-6BCB11D47A6811EFB50E52F50F8528D8,WC Auto Version Virtual,0a13e9a4-32bb-4d3e-852b-e27042df037f,dell,,1727177655,12,1727176484,8,120
000000000005273|000000000079775,,OI-6DB08C5E7A6811EFB5AA52F50F8528D8,WC Auto Version Virtual,cadf430d-7983-4d76-bfdd-5be4f649423c,dell,,1727177653,12,1727176487,8,120
000000000005291|000000000079793,,OI-6CCA39AC7A6811EFB55C52F50F8528D8,WC Auto Version Virtual,6006000f-8881-46c9-8e99-04798a94d6ed,dell,,1727177654,12,1727176497,8,120
000000000005301|000000000079803,,OI-701E23027A6811EFB69A52F50F8528D8,WC Auto Version Virtual,a13c4f37-25bd-42a6-a6a8-820fdc103d11,dell,,1727177651,12,1727176503,8,120
000000000005306|000000000079808,,OI-6D582E107A6811EFB58D52F50F8528D8,WC Auto Version Virtual,4124d1f6-7528-426e-a48c-ef43589858e6,dell,,1727177652,12,1727176506,8,120
000000000005311|000000000079813,,OI-6DAF1AB87A6811EFB5A952F50F8528D8,WC Auto Version Virtual,8ecd7e29-03cd-41e9-9058-e8023e1ebef8,dell,,1727177653,12,1727176509,8,120
000000000005314|000000000079816,,OI-6C84BDD27A6811EFB54352F50F8528D8,WC Auto Version Virtual,36e1f01f-943d-43bb-8144-f77de35ef341,dell,,1727177656,12,1727176510,8,120
000000000005318|000000000079820,,OI-7023A4C67A6811EFB69D52F50F8528D8,WC Auto Version Virtual,1e6d8f30-a54e-4cd2-bca0-e5d0a3366494,dell,,1727177651,12,1727176513,8,120
000000000005321|000000000079823,,OI-6B5EBE267A6811EFB4ED52F50F8528D8,WC Auto Version Virtual,02e5deec-4971-42f4-b8cf-52a0a5f5499b,dell,,1727177652,12,1727176515,8,120
000000000005353|000000000079855,,OI-6D71AD2C7A6811EFB59952F50F8528D8,WC Auto Version Virtual,a6a47267-e25b-439a-8be4-34385da48930,dell,,1727177654,12,1727176533,8,120
000000000005338|000000000079840,,OI-6F31002C7A6811EFB64352F50F8528D8,WC Auto Version Virtual,ecba7406-e7a6-43f6-afe0-4c270ae33574,dell,,1727177652,12,1727176524,8,120
000000000005368|000000000079870,,OI-6AE76FEC7A6811EFB4BC52F50F8528D8,WC Auto Version Virtual,e53fc4ea-e810-48bf-95b1-d09249b730ea,dell,,1727177652,12,1727176542,8,120
000000000001931|000000000031427,,OI-74E6ACE8783211EFB47A52F50F8528D8,WC Auto Version,,Manufacturer1,perf engineering,1726934936,4,1726926704,8,130
000000000005400|000000000079902,,OI-6D01C1A67A6811EFB56F52F50F8528D8,WC Auto Version Virtual,6469fbb4-1939-441a-87cc-df6004801059,dell,,1727177654,12,1727176560,8,120
000000000001959|000000000031892,,OI-5304C952783211EFB9F852F50F8528D8,WC Auto Version,,Manufacturer1,perf engineering,1726934936,4,1726926706,8,130
000000000009157|000000000083659,PC1 80117843417b4976-7299-463f-8e69-694431bb7175,OI-A1BF298E7A7111EFBBB552F50F8528D8,Version - v2.0.0,417b4976-7299-463f-8e69-694431bb7175,ibm,perf engineering,1727181491,14,1727181164,4,100
000000000009039|000000000083541,Sys1 282173951519d729-0a43-458f-8cde-0c62d084d945,OI-A1C0D8C47A7111EFBBB652F50F8528D8,Version - v2.0.0,1519d729-0a43-458f-8cde-0c62d084d945,ibm,perf engineering,1727181491,14,1727181103,4,100
